Site,Date,chloride,Cond,Volume,Receiving,address,location,NaCl,estimated_cl,year,latitude,longitude
732 Bear Claw Way,2018-08-28T00:00:00Z,55.3254,579,NA,Mendota,"732 Bear Claw Way Madison, WI",outdoor,NA,y,2018,43.076523,-89.5497
732 Bear Claw Way,2010-06-28T00:00:00Z,104.77480000000003,748,NA,Mendota,"732 Bear Claw Way Madison, WI",outdoor,NA,y,2010,43.076523,-89.5497
4862 Hayes Rd,2008-06-23T00:00:00Z,164.9,1033,NA,Starkweather Creek,"4862 Hayes Rd Madison, WI",indoor,NA,NA,2008,43.13616734507564,-89.30047779048851
4862 Hayes Rd,2006-11-09T00:00:00Z,227.3,1424,NA,Starkweather Creek,"4862 Hayes Rd Madison, WI",indoor,NA,NA,2006,43.13616734507564,-89.30047779048851
732 Bear Claw Way,2009-07-01T00:00:00Z,124.37900000000002,815,NA,Mendota,"732 Bear Claw Way Madison, WI",outdoor,NA,y,2009,43.076523,-89.5497
732 Bear Claw Way,2013-07-31T00:00:00Z,165.34300000000005,955,NA,Mendota,"732 Bear Claw Way Madison, WI",outdoor,NA,y,2013,43.076523,-89.5497
732 Bear Claw Way,2016-08-10T00:00:00Z,201.91800000000003,1080,NA,Mendota,"732 Bear Claw Way Madison, WI",outdoor,NA,y,2016,43.076523,-89.5497
732 Bear Claw Way,2011-07-05T00:00:00Z,225.32600000000005,1160,NA,Mendota,"732 Bear Claw Way Madison, WI",outdoor,NA,y,2011,43.076523,-89.5497
732 Bear Claw Way,2017-08-02T00:00:00Z,257.51200000000006,1270,NA,Mendota,"732 Bear Claw Way Madison, WI",outdoor,NA,y,2017,43.076523,-89.5497
732 Bear Claw Way,2012-06-20T00:00:00Z,160,847,NA,Mendota,"732 Bear Claw Way Madison, WI",outdoor,NA,NA,2012,43.076523,-89.5497
732 Bear Claw Way,2008-07-08T00:00:00Z,255.9,1134,NA,Mendota,"732 Bear Claw Way Madison, WI",outdoor,NA,NA,2008,43.076523,-89.5497
732 Bear Claw Way,2007-07-06T00:00:00Z,264,1244,NA,Mendota,"732 Bear Claw Way Madison, WI",outdoor,NA,NA,2007,43.076523,-89.5497
732 Bear Claw Way,2019-08-05T00:00:00Z,274,2040,NA,Mendota,"732 Bear Claw Way Madison, WI",outdoor,NA,NA,2019,43.076523,-89.5497
732 Bear Claw Way,2015-08-27T00:00:00Z,476,1790,NA,Mendota,"732 Bear Claw Way Madison, WI",outdoor,NA,NA,2015,43.076523,-89.5497
732 Bear Claw Way,2014-08-07T00:00:00Z,503,1920,NA,Mendota,"732 Bear Claw Way Madison, WI",outdoor,NA,NA,2014,43.076523,-89.5497
4862 Hayes Rd,2015-01-13T00:00:00Z,2160,7140,NA,Starkweather Creek,"4862 Hayes Rd Madison, WI",indoor,NA,NA,2015,43.13616734507564,-89.30047779048851
4862 Hayes Rd,2016-02-23T00:00:00Z,2430,8570,NA,Starkweather Creek,"4862 Hayes Rd Madison, WI",indoor,NA,NA,2016,43.13616734507564,-89.30047779048851
4862 Hayes Rd,2018-01-18T00:00:00Z,2430,7280,NA,Starkweather Creek,"4862 Hayes Rd Madison, WI",indoor,NA,NA,2018,43.13616734507564,-89.30047779048851
4862 Hayes Rd,NA,3730,11700,NA,Starkweather Creek,"4862 Hayes Rd Madison, WI",indoor,NA,NA,NA,43.13616734507564,-89.30047779048851
5045 Eastpark Blvd,2015-01-12T00:00:00Z,459.40600000000006,1960,NA,Starkweather Creek,"5045 Eastpark Blvd Madison, WI",indoor,NA,y,2015,43.14566,-89.29699
525 W Johnson St,2012-02-23T00:00:00Z,302,1430,NA,Monona Bay,"525 W Johnson St Madison, WI",indoor,NA,NA,2012,43.080227,-89.38219
525 W Johnson St,2013-01-16T00:00:00Z,303,1450,NA,Monona Bay,"525 W Johnson St Madison, WI",indoor,NA,NA,2013,43.080227,-89.38219
5045 Eastpark Blvd,2010-02-10T00:00:00Z,497,3750,NA,Starkweather Creek,"5045 Eastpark Blvd Madison, WI",indoor,NA,NA,2010,43.14566,-89.29699
5045 Eastpark Blvd,2018-01-18T00:00:00Z,520,2860,NA,Starkweather Creek,"5045 Eastpark Blvd Madison, WI",indoor,NA,NA,2018,43.14566,-89.29699
5045 Eastpark Blvd,2016-02-23T00:00:00Z,595,3470,NA,Starkweather Creek,"5045 Eastpark Blvd Madison, WI",indoor,NA,NA,2016,43.14566,-89.29699
5110 Autumn Leaf Ln,2011-06-22T00:00:00Z,413,1570,105991.529952,Starkweather Creek,"5110 Autumn Leaf Ln Madison, WI",outdoor,NA,NA,2011,43.122013,-89.29212
5110 Autumn Leaf Ln,2017-07-13T00:00:00Z,415,1590,105991.529952,Starkweather Creek,"5110 Autumn Leaf Ln Madison, WI",outdoor,NA,NA,2017,43.122013,-89.29212
5110 Autumn Leaf Ln,2014-07-09T00:00:00Z,435,1640,105991.529952,Starkweather Creek,"5110 Autumn Leaf Ln Madison, WI",outdoor,NA,NA,2014,43.122013,-89.29212
5110 Autumn Leaf Ln,2010-07-12T00:00:00Z,459,1610,105991.529952,Starkweather Creek,"5110 Autumn Leaf Ln Madison, WI",outdoor,NA,NA,2010,43.122013,-89.29212
5110 Autumn Leaf Ln,2007-08-08T00:00:00Z,502.9,1965,105991.529952,Starkweather Creek,"5110 Autumn Leaf Ln Madison, WI",outdoor,NA,NA,2007,43.122013,-89.29212
5110 Autumn Leaf Ln,2019-07-09T00:00:00Z,522,1880,105991.529952,Starkweather Creek,"5110 Autumn Leaf Ln Madison, WI",outdoor,NA,NA,2019,43.122013,-89.29212
5110 Autumn Leaf Ln,2012-06-06T00:00:00Z,546,2140,105991.529952,Starkweather Creek,"5110 Autumn Leaf Ln Madison, WI",outdoor,NA,NA,2012,43.122013,-89.29212
5110 Autumn Leaf Ln,2016-08-02T00:00:00Z,722,2510,105991.529952,Starkweather Creek,"5110 Autumn Leaf Ln Madison, WI",outdoor,NA,NA,2016,43.122013,-89.29212
5110 Autumn Leaf Ln,2015-08-11T00:00:00Z,745,2760,105991.529952,Starkweather Creek,"5110 Autumn Leaf Ln Madison, WI",outdoor,NA,NA,2015,43.122013,-89.29212
5110 Autumn Leaf Ln,2013-07-23T00:00:00Z,1690,5770,105991.529952,Starkweather Creek,"5110 Autumn Leaf Ln Madison, WI",outdoor,NA,NA,2013,43.122013,-89.29212
5045 Eastpark Blvd,2017-01-03T00:00:00Z,744,3570,NA,Starkweather Creek,"5045 Eastpark Blvd Madison, WI",indoor,NA,NA,2017,43.14566,-89.29699
5045 Eastpark Blvd,2019-01-23T00:00:00Z,943,NA,NA,Starkweather Creek,"5045 Eastpark Blvd Madison, WI",indoor,NA,NA,2019,43.14566,-89.29699
5045 Eastpark Blvd,2012-02-06T00:00:00Z,1010,4570,NA,Starkweather Creek,"5045 Eastpark Blvd Madison, WI",indoor,NA,NA,2012,43.14566,-89.29699
5045 Eastpark Blvd,2013-02-11T00:00:00Z,1080,5960,NA,Starkweather Creek,"5045 Eastpark Blvd Madison, WI",indoor,NA,NA,2013,43.14566,-89.29699
5045 Eastpark Blvd,2014-01-21T00:00:00Z,1080,5730,NA,Starkweather Creek,"5045 Eastpark Blvd Madison, WI",indoor,NA,NA,2014,43.14566,-89.29699
5045 Eastpark Blvd,2011-01-12T00:00:00Z,1190,6440,NA,Starkweather Creek,"5045 Eastpark Blvd Madison, WI",indoor,NA,NA,2011,43.14566,-89.29699
5109 W Terrace Dr,2014-01-21T00:00:00Z,728,4390,NA,Starkweather Creek,"5109 W Terrace Dr Madison, WI",indoor,NA,NA,2014,43.142906,-89.29551
5109 W Terrace Dr,2016-02-23T00:00:00Z,762,4900,NA,Starkweather Creek,"5109 W Terrace Dr Madison, WI",indoor,NA,NA,2016,43.142906,-89.29551
5109 W Terrace Dr,2008-07-24T00:00:00Z,877.3,3020,NA,Starkweather Creek,"5109 W Terrace Dr Madison, WI",indoor,NA,NA,2008,43.142906,-89.29551
5109 W Terrace Dr,2018-01-18T00:00:00Z,1040,5320,NA,Starkweather Creek,"5109 W Terrace Dr Madison, WI",indoor,NA,NA,2018,43.142906,-89.29551
5150 High Crossing Blvd,2019-01-23T00:00:00Z,1400,6610,NA,Starkweather Creek,"5150 High Crossing Blvd Madison, WI",indoor,NA,NA,2019,43.13523,-89.29202
5217 E Terrace Dr,2010-02-08T00:00:00Z,125.25680000000003,818,NA,Starkweather Creek,"5217 E Terrace Dr Madison, WI",indoor,NA,y,2010,43.143612,-89.29165
5217 E Terrace Dr,2016-02-23T00:00:00Z,201.91800000000003,1080,NA,Starkweather Creek,"5217 E Terrace Dr Madison, WI",indoor,NA,y,2016,43.143612,-89.29165
5217 E Terrace Dr,2014-01-21T00:00:00Z,364,1590,NA,Starkweather Creek,"5217 E Terrace Dr Madison, WI",indoor,NA,NA,2014,43.143612,-89.29165
5217 E Terrace Dr,2007-01-04T00:00:00Z,421.6,1808,NA,Starkweather Creek,"5217 E Terrace Dr Madison, WI",indoor,NA,NA,2007,43.143612,-89.29165
517 Grand Canyon Dr,2005-01-13T00:00:00Z,568.8,2190,NA,Spring Harbor,"517 Grand Canyon Dr Madison, WI",indoor,NA,NA,2005,43.054764,-89.49661
5202 Brookside Dr,2011-06-22T00:00:00Z,323,1520,132489.41244,Starkweather Creek,"5202 Brookside Dr Madison, WI",outdoor,NA,NA,2011,43.15355,-89.28322
5202 Brookside Dr,2018-08-02T00:00:00Z,385,2100,132489.41244,Starkweather Creek,"5202 Brookside Dr Madison, WI",outdoor,NA,NA,2018,43.15355,-89.28322
5202 Brookside Dr,2017-07-13T00:00:00Z,444,2130,132489.41244,Starkweather Creek,"5202 Brookside Dr Madison, WI",outdoor,NA,NA,2017,43.15355,-89.28322
5202 Brookside Dr,2012-06-06T00:00:00Z,554,2440,132489.41244,Starkweather Creek,"5202 Brookside Dr Madison, WI",outdoor,NA,NA,2012,43.15355,-89.28322
5202 Brookside Dr,2009-07-22T00:00:00Z,634,2480,132489.41244,Starkweather Creek,"5202 Brookside Dr Madison, WI",outdoor,NA,NA,2009,43.15355,-89.28322
5202 Brookside Dr,2016-08-03T00:00:00Z,634,2590,132489.41244,Starkweather Creek,"5202 Brookside Dr Madison, WI",outdoor,NA,NA,2016,43.15355,-89.28322
5202 Brookside Dr,2013-07-23T00:00:00Z,844,3030,132489.41244,Starkweather Creek,"5202 Brookside Dr Madison, WI",outdoor,NA,NA,2013,43.15355,-89.28322
5202 Brookside Dr,2014-07-09T00:00:00Z,867,3300,132489.41244,Starkweather Creek,"5202 Brookside Dr Madison, WI",outdoor,NA,NA,2014,43.15355,-89.28322
5202 Brookside Dr,2003-08-14T00:00:00Z,1340,4640,132489.41244,Starkweather Creek,"5202 Brookside Dr Madison, WI",outdoor,NA,NA,2003,43.15355,-89.28322
5202 Brookside Dr,2015-08-11T00:00:00Z,1460,5230,132489.41244,Starkweather Creek,"5202 Brookside Dr Madison, WI",outdoor,NA,NA,2015,43.15355,-89.28322
5202 Brookside Dr,2007-07-24T00:00:00Z,1511,5270,132489.41244,Starkweather Creek,"5202 Brookside Dr Madison, WI",outdoor,NA,NA,2007,43.15355,-89.28322
517 Grand Canyon Dr,2006-11-28T00:00:00Z,926.2,3160,NA,Spring Harbor,"517 Grand Canyon Dr Madison, WI",indoor,NA,NA,2006,43.054764,-89.49661
517 Grand Canyon Dr,2007-06-04T00:00:00Z,1088,3690,NA,Spring Harbor,"517 Grand Canyon Dr Madison, WI",indoor,NA,NA,2007,43.054764,-89.49661
516 Grand Canyon Dr,2008-07-28T00:00:00Z,750.5,2837,NA,Spring Harbor,"516 Grand Canyon Dr Madison, WI",indoor,NA,NA,2008,43.05511,-89.496635
517 Grand Canyon Dr,2008-07-28T00:00:00Z,676.4,2488,NA,Spring Harbor,"517 Grand Canyon Dr Madison, WI",indoor,NA,NA,2008,43.054764,-89.49661
517 Grand Canyon Dr,2010-02-11T00:00:00Z,884,3100,NA,Spring Harbor,"517 Grand Canyon Dr Madison, WI",indoor,NA,NA,2010,43.054764,-89.49661
517 Grand Canyon Dr,2011-01-04T00:00:00Z,556,2120,NA,Spring Harbor,"517 Grand Canyon Dr Madison, WI",indoor,NA,NA,2011,43.054764,-89.49661
517 Grand Canyon Dr,2012-02-23T00:00:00Z,939,3250,NA,Spring Harbor,"517 Grand Canyon Dr Madison, WI",indoor,NA,NA,2012,43.054764,-89.49661
517 Grand Canyon Dr,2013-01-11T00:00:00Z,1300,4560,NA,Spring Harbor,"517 Grand Canyon Dr Madison, WI",indoor,NA,NA,2013,43.054764,-89.49661
517 Grand Canyon Dr,2015-01-14T00:00:00Z,476,2000,NA,Spring Harbor,"517 Grand Canyon Dr Madison, WI",indoor,NA,NA,2015,43.054764,-89.49661
517 Grand Canyon Dr,2016-03-01T00:00:00Z,573,2320,NA,Spring Harbor,"517 Grand Canyon Dr Madison, WI",indoor,NA,NA,2016,43.054764,-89.49661
517 Grand Canyon Dr,2017-01-05T00:00:00Z,635,2260,NA,Spring Harbor,"517 Grand Canyon Dr Madison, WI",indoor,NA,NA,2017,43.054764,-89.49661
517 Grand Canyon Dr,2018-02-01T00:00:00Z,750,2590,NA,Spring Harbor,"517 Grand Canyon Dr Madison, WI",indoor,NA,NA,2018,43.054764,-89.49661
516 Grand Canyon Dr,2019-02-05T00:00:00Z,409,2370,NA,Spring Harbor,"516 Grand Canyon Dr Madison, WI",indoor,NA,NA,2019,43.05511,-89.496635
517 Grand Canyon Dr,2019-02-05T00:00:00Z,880,3280,NA,Spring Harbor,"517 Grand Canyon Dr Madison, WI",indoor,NA,NA,2019,43.054764,-89.49661
5217 E Terrace Dr,2012-02-06T00:00:00Z,530,2100,NA,Starkweather Creek,"5217 E Terrace Dr Madison, WI",indoor,NA,NA,2012,43.143612,-89.29165
5217 E Terrace Dr,2011-01-12T00:00:00Z,571,2140,NA,Starkweather Creek,"5217 E Terrace Dr Madison, WI",indoor,NA,NA,2011,43.143612,-89.29165
5217 E Terrace Dr,2008-06-23T00:00:00Z,664.2,2384,NA,Starkweather Creek,"5217 E Terrace Dr Madison, WI",indoor,NA,NA,2008,43.143612,-89.29165
5217 E Terrace Dr,2017-01-03T00:00:00Z,687,2540,NA,Starkweather Creek,"5217 E Terrace Dr Madison, WI",indoor,NA,NA,2017,43.143612,-89.29165
5217 E Terrace Dr,2013-01-09T00:00:00Z,837,2910,NA,Starkweather Creek,"5217 E Terrace Dr Madison, WI",indoor,NA,NA,2013,43.143612,-89.29165
5217 E Terrace Dr,2004-06-30T00:00:00Z,870.6,4020,NA,Starkweather Creek,"5217 E Terrace Dr Madison, WI",indoor,NA,NA,2004,43.143612,-89.29165
5217 E Terrace Dr,2015-01-12T00:00:00Z,953,3390,NA,Starkweather Creek,"5217 E Terrace Dr Madison, WI",indoor,NA,NA,2015,43.143612,-89.29165
5217 E Terrace Dr,2019-01-23T00:00:00Z,971,NA,NA,Starkweather Creek,"5217 E Terrace Dr Madison, WI",indoor,NA,NA,2019,43.143612,-89.29165
5217 E Terrace Dr,2018-01-18T00:00:00Z,1310,4330,NA,Starkweather Creek,"5217 E Terrace Dr Madison, WI",indoor,NA,NA,2018,43.143612,-89.29165
5317 High Crossing Blvd,2018-01-18T00:00:00Z,225.32600000000005,1160,NA,Starkweather Creek,"5317 High Crossing Blvd Madison, WI",indoor,NA,y,2018,43.138985,-89.28901
5317 High Crossing Blvd,2017-01-03T00:00:00Z,310.18000000000006,1450,NA,Starkweather Creek,"5317 High Crossing Blvd Madison, WI",indoor,NA,y,2017,43.138985,-89.28901
525 W Johnson St,2019-02-21T00:00:00Z,356,1560,NA,Monona Bay,"525 W Johnson St Madison, WI",indoor,NA,NA,2019,43.080227,-89.38219
525 W Johnson St,2005-01-12T00:00:00Z,381.7,1811,NA,Monona Bay,"525 W Johnson St Madison, WI",indoor,NA,NA,2005,43.080227,-89.38219
525 W Johnson St,2017-01-12T00:00:00Z,394,1680,NA,Monona Bay,"525 W Johnson St Madison, WI",indoor,NA,NA,2017,43.080227,-89.38219
525 W Johnson St,2007-06-04T00:00:00Z,422.7,1922,NA,Monona Bay,"525 W Johnson St Madison, WI",indoor,NA,NA,2007,43.080227,-89.38219
525 W Johnson St,2018-01-25T00:00:00Z,423,1570,NA,Monona Bay,"525 W Johnson St Madison, WI",indoor,NA,NA,2018,43.080227,-89.38219
525 W Johnson St,2015-01-22T00:00:00Z,527,2610,NA,Monona Bay,"525 W Johnson St Madison, WI",indoor,NA,NA,2015,43.080227,-89.38219
706 John Nolen Dr,2004-12-14T00:00:00Z,71.06,692,NA,Monona,"706 John Nolen Dr Madison, WI",indoor,NA,NA,2004,43.04768239082503,-89.37333630944349
706 John Nolen Dr,2009-07-08T00:00:00Z,222,1600,NA,Monona,"706 John Nolen Dr Madison, WI",indoor,NA,NA,2009,43.04768239082503,-89.37333630944349
706 John Nolen Dr,2005-01-12T00:00:00Z,250.4,1018,NA,Monona,"706 John Nolen Dr Madison, WI",indoor,NA,NA,2005,43.04768239082503,-89.37333630944349
5317 High Crossing Blvd,2010-02-08T00:00:00Z,535,2160,NA,Starkweather Creek,"5317 High Crossing Blvd Madison, WI",indoor,NA,NA,2010,43.138985,-89.28901
5317 High Crossing Blvd,2007-01-04T00:00:00Z,587.4,2316,NA,Starkweather Creek,"5317 High Crossing Blvd Madison, WI",indoor,NA,NA,2007,43.138985,-89.28901
5317 High Crossing Blvd,2019-01-23T00:00:00Z,658,2440,NA,Starkweather Creek,"5317 High Crossing Blvd Madison, WI",indoor,NA,NA,2019,43.138985,-89.28901
5325 Brody St,2012-06-28T00:00:00Z,675,2460,189270.5892,Spring Harbor,"5325 Brody St Madison, WI",outdoor,NA,NA,2012,43.077766,-89.47436
5325 Brody St,2010-08-05T00:00:00Z,729,2560,189270.5892,Spring Harbor,"5325 Brody St Madison, WI",outdoor,NA,NA,2010,43.077766,-89.47436
5325 Brody St,2007-08-28T00:00:00Z,824.5,2903,189270.5892,Spring Harbor,"5325 Brody St Madison, WI",outdoor,NA,NA,2007,43.077766,-89.47436
5325 Brody St,2011-08-24T00:00:00Z,940,3420,189270.5892,Spring Harbor,"5325 Brody St Madison, WI",outdoor,NA,NA,2011,43.077766,-89.47436
5440 Congress Ave,2011-06-22T00:00:00Z,532,2090,98420.70638399999,Starkweather Creek,"5440 Congress Ave Madison, WI",outdoor,NA,NA,2011,43.139782,-89.28375
5440 Congress Ave,2010-07-06T00:00:00Z,556,2170,98420.70638399999,Starkweather Creek,"5440 Congress Ave Madison, WI",outdoor,NA,NA,2010,43.139782,-89.28375
5440 Congress Ave,2007-07-24T00:00:00Z,559.7,2042,98420.70638399999,Starkweather Creek,"5440 Congress Ave Madison, WI",outdoor,NA,NA,2007,43.139782,-89.28375
5440 Congress Ave,2014-07-09T00:00:00Z,663,2470,98420.70638399999,Starkweather Creek,"5440 Congress Ave Madison, WI",outdoor,NA,NA,2014,43.139782,-89.28375
5440 Congress Ave,2016-08-02T00:00:00Z,676,2440,98420.70638399999,Starkweather Creek,"5440 Congress Ave Madison, WI",outdoor,NA,NA,2016,43.139782,-89.28375
5440 Congress Ave,2012-06-06T00:00:00Z,747,2660,98420.70638399999,Starkweather Creek,"5440 Congress Ave Madison, WI",outdoor,NA,NA,2012,43.139782,-89.28375
5440 Congress Ave,2015-08-11T00:00:00Z,878,3220,98420.70638399999,Starkweather Creek,"5440 Congress Ave Madison, WI",outdoor,NA,NA,2015,43.139782,-89.28375
5440 Congress Ave,2018-07-31T00:00:00Z,991,1280,98420.70638399999,Starkweather Creek,"5440 Congress Ave Madison, WI",outdoor,NA,NA,2018,43.139782,-89.28375
5440 Congress Ave,2017-07-13T00:00:00Z,995,3280,98420.70638399999,Starkweather Creek,"5440 Congress Ave Madison, WI",outdoor,NA,NA,2017,43.139782,-89.28375
5440 Congress Ave,2019-07-08T00:00:00Z,1090,4320,98420.70638399999,Starkweather Creek,"5440 Congress Ave Madison, WI",outdoor,NA,NA,2019,43.139782,-89.28375
5440 Congress Ave,2003-07-14T00:00:00Z,1366,4780,98420.70638399999,Starkweather Creek,"5440 Congress Ave Madison, WI",outdoor,NA,NA,2003,43.139782,-89.28375
5317 High Crossing Blvd,2014-01-21T00:00:00Z,714,2880,NA,Starkweather Creek,"5317 High Crossing Blvd Madison, WI",indoor,NA,NA,2014,43.138985,-89.28901
5317 High Crossing Blvd,2016-02-23T00:00:00Z,746,3110,NA,Starkweather Creek,"5317 High Crossing Blvd Madison, WI",indoor,NA,NA,2016,43.138985,-89.28901
5317 High Crossing Blvd,2011-01-10T00:00:00Z,779,3000,NA,Starkweather Creek,"5317 High Crossing Blvd Madison, WI",indoor,NA,NA,2011,43.138985,-89.28901
5317 High Crossing Blvd,2015-01-12T00:00:00Z,815,3070,NA,Starkweather Creek,"5317 High Crossing Blvd Madison, WI",indoor,NA,NA,2015,43.138985,-89.28901
5317 High Crossing Blvd,2012-02-29T00:00:00Z,948,1580,NA,Starkweather Creek,"5317 High Crossing Blvd Madison, WI",indoor,NA,NA,2012,43.138985,-89.28901
5317 High Crossing Blvd,2003-08-14T00:00:00Z,1090,3920,NA,Starkweather Creek,"5317 High Crossing Blvd Madison, WI",indoor,NA,NA,2003,43.138985,-89.28901
5317 High Crossing Blvd,2008-06-23T00:00:00Z,1418,4940,NA,Starkweather Creek,"5317 High Crossing Blvd Madison, WI",indoor,NA,NA,2008,43.138985,-89.28901
5317 High Crossing Blvd,2005-02-14T00:00:00Z,2074,6830,NA,Starkweather Creek,"5317 High Crossing Blvd Madison, WI",indoor,NA,NA,2005,43.138985,-89.28901
5515 Medical Cir,2010-02-18T00:00:00Z,347,1920,567811.7676,Wingra,"5515 Medical Cir Madison, WI",indoor,NA,NA,2010,43.048542,-89.47424
5515 Medical Cir,2011-01-06T00:00:00Z,406,1670,567811.7676,Wingra,"5515 Medical Cir Madison, WI",indoor,NA,NA,2011,43.048542,-89.47424
5515 Medical Cir,2014-02-06T00:00:00Z,417,1640,567811.7676,Wingra,"5515 Medical Cir Madison, WI",indoor,NA,NA,2014,43.048542,-89.47424
5515 Medical Cir,2006-11-28T00:00:00Z,478,1807,567811.7676,Wingra,"5515 Medical Cir Madison, WI",indoor,NA,NA,2006,43.048542,-89.47424
5515 Medical Cir,2013-01-16T00:00:00Z,483,1740,567811.7676,Wingra,"5515 Medical Cir Madison, WI",indoor,NA,NA,2013,43.048542,-89.47424
5515 Medical Cir,2012-02-23T00:00:00Z,527,1880,567811.7676,Wingra,"5515 Medical Cir Madison, WI",indoor,NA,NA,2012,43.048542,-89.47424
5533 Odana Rd,2017-08-22T00:00:00Z,175.87660000000002,991,700301.18004,Wingra,"5533 Odana Rd Madison, WI",outdoor,NA,y,2017,43.049995,-89.474945
5533 Odana Rd wade,2017-08-22T00:00:00Z,196.066,1060,9842.0706384,Wingra,"5533 Odana Rd wade Madison, WI",outdoor,NA,y,2017,43.049995,-89.474945
5533 Odana Rd,2018-08-22T00:00:00Z,260.438,1280,700301.18004,Wingra,"5533 Odana Rd Madison, WI",outdoor,NA,y,2018,43.049995,-89.474945
5533 Odana Rd,2019-08-01T00:00:00Z,301,1840,700301.18004,Wingra,"5533 Odana Rd Madison, WI",outdoor,NA,NA,2019,43.049995,-89.474945
5515 Medical Cir,2007-06-08T00:00:00Z,749.1,2749,567811.7676,Wingra,"5515 Medical Cir Madison, WI",indoor,NA,NA,2007,43.048542,-89.47424
5711 Slate Dr,2019-07-09T00:00:00Z,626,2440,NA,Starkweather Creek,"5711 Slate Dr Madison, WI",outdoor,NA,NA,2019,43.153464,-89.280674
5711 Slate Dr,2017-08-30T00:00:00Z,774,2600,NA,Starkweather Creek,"5711 Slate Dr Madison, WI",outdoor,NA,NA,2017,43.153464,-89.280674
5711 Slate Dr,2018-08-02T00:00:00Z,1010,3590,NA,Starkweather Creek,"5711 Slate Dr Madison, WI",outdoor,NA,NA,2018,43.153464,-89.280674
5515 Medical Cir,2005-01-12T00:00:00Z,862.1,2920,567811.7676,Wingra,"5515 Medical Cir Madison, WI",indoor,NA,NA,2005,43.048542,-89.47424
5515 Medical Cir,2017-01-05T00:00:00Z,1060,3600,567811.7676,Wingra,"5515 Medical Cir Madison, WI",indoor,NA,NA,2017,43.048542,-89.47424
5515 Medical Cir,2008-07-28T00:00:00Z,1102,3840,567811.7676,Wingra,"5515 Medical Cir Madison, WI",indoor,NA,NA,2008,43.048542,-89.47424
5515 Medical Cir,2015-01-22T00:00:00Z,1230,4040,567811.7676,Wingra,"5515 Medical Cir Madison, WI",indoor,NA,NA,2015,43.048542,-89.47424
5515 Medical Cir,2016-03-02T00:00:00Z,1360,4560,567811.7676,Wingra,"5515 Medical Cir Madison, WI",indoor,NA,NA,2016,43.048542,-89.47424
5555 Odana Rd,2019-02-05T00:00:00Z,2500,8830,NA,Wingra,"5555 Odana Rd Madison, WI",indoor,NA,NA,2019,43.049995,-89.475685
610 John Nolan Dr,2015-01-13T00:00:00Z,604,2340,NA,Wingra Creek,"610 John Nolan Dr Madison, WI",indoor,y,NA,2015,NA,NA
610 John Nolan Dr,2017-01-04T00:00:00Z,1830,7960,NA,Wingra Creek,"610 John Nolan Dr Madison, WI",indoor,y,NA,2017,NA,NA
610 John Nolan Dr,2016-02-24T00:00:00Z,1900,8140,NA,Wingra Creek,"610 John Nolan Dr Madison, WI",indoor,y,NA,2016,NA,NA
610 John Nolan Dr,2019-01-24T00:00:00Z,1920,10700,NA,Wingra Creek,"610 John Nolan Dr Madison, WI",indoor,y,NA,2019,NA,NA
610 John Nolan Dr,2018-01-25T00:00:00Z,2250,9320,NA,Wingra Creek,"610 John Nolan Dr Madison, WI",indoor,y,NA,2018,NA,NA
7418 Old Sauk Rd,2019-08-05T00:00:00Z,362.84800000000007,1630,NA,Mendota,"7418 Old Sauk Rd Madison, WI",outdoor,NA,y,2019,43.07619752071532,-89.5121695508828
7418 Old Sauk Rd,2003-08-13T00:00:00Z,324,1330,NA,Mendota,"7418 Old Sauk Rd Madison, WI",outdoor,NA,NA,2003,43.07619752071532,-89.5121695508828
6320 Mineral Point Rd,2009-07-23T00:00:00Z,160,918,151416.47136,Spring Harbor,"6320 Mineral Point Rd Madison, WI",outdoor,NA,y,2009,43.060818,-89.48956
6320 Mineral Point Rd,2010-08-05T00:00:00Z,166,819,151416.47136,Spring Harbor,"6320 Mineral Point Rd Madison, WI",outdoor,NA,y,2010,43.060818,-89.48956
6320 Mineral Point Rd,2011-07-08T00:00:00Z,177,887,151416.47136,Spring Harbor,"6320 Mineral Point Rd Madison, WI",outdoor,NA,y,2011,43.060818,-89.48956
6320 Mineral Point Rd,2007-07-26T00:00:00Z,199.8,1015,151416.47136,Spring Harbor,"6320 Mineral Point Rd Madison, WI",outdoor,NA,NA,2007,43.060818,-89.48956
7418 Old Sauk Rd,2007-07-06T00:00:00Z,371.8,1514,NA,Mendota,"7418 Old Sauk Rd Madison, WI",outdoor,NA,NA,2007,43.07619752071532,-89.5121695508828
7418 Old Sauk Rd,2011-08-11T00:00:00Z,422,1700,NA,Mendota,"7418 Old Sauk Rd Madison, WI",outdoor,NA,NA,2011,43.07619752071532,-89.5121695508828
7418 Old Sauk Rd,2012-08-07T00:00:00Z,438,1590,NA,Mendota,"7418 Old Sauk Rd Madison, WI",outdoor,NA,NA,2012,43.07619752071532,-89.5121695508828
7418 Old Sauk Rd,2010-08-05T00:00:00Z,522,2190,NA,Mendota,"7418 Old Sauk Rd Madison, WI",outdoor,NA,NA,2010,43.07619752071532,-89.5121695508828
7542 Widgeon Way,2010-08-05T00:00:00Z,93.656,710,158987.294928,Mendota,"7542 Widgeon Way Madison, WI",outdoor,NA,y,2010,43.07391,-89.5139
7542 Widgeon Way,2011-08-11T00:00:00Z,139.59420000000003,867,158987.294928,Mendota,"7542 Widgeon Way Madison, WI",outdoor,NA,y,2011,43.07391,-89.5139
